id_factura,id_proveedor,monto_usd,area_interna,fecha,articulos
FAC-02079,PROV-0626,"8035,67",Finanzas,20/10/2025,SKU-4765
FAC-02082,PROV-0513,"3114,84",Finanzas,1/6/2025,SKU-5479
FAC-02086,PROV-0288,"6810,24",Finanzas,13/3/2025,SKU-9623
FAC-02089,PROV-0409,"3484,6",Finanzas,26/1/2025,SKU-5901
FAC-02090,PROV-0468,"13053,38",Finanzas,21/12/2025,SKU-3224
FAC-02092,PROV-0554,"3701,26",Finanzas,4/6/2025,SKU-1966
FAC-02095,PROV-0005,"12261,93",Finanzas,18/2/2025,SKU-3199
FAC-02098,PROV-0474,"2193,21",Finanzas,4/5/2025,SKU-4033
FAC-02102,PROV-0314,"8538,11",Finanzas,8/5/2025,SKU-7356
FAC-02104,PROV-0654,"2903,74",Finanzas,21/4/2025,SKU-4479
FAC-02105,PROV-0953,10902,Finanzas,27/8/2025,SKU-7501
FAC-02110,PROV-0084,"10769,16",Finanzas,27/6/2025,SKU-1947
FAC-02111,PROV-0514,"13027,11",Finanzas,6/6/2025,SKU-8840
FAC-02124,PROV-0007,"5125,49",Finanzas,10/5/2025,SKU-2456
FAC-02125,PROV-0698,"4204,33",Finanzas,30/5/2025,SKU-9524
FAC-02126,PROV-0621,"7391,66",Finanzas,29/6/2025,SKU-1628
FAC-02127,PROV-0761,"9944,28",Finanzas,8/2/2025,SKU-1501
FAC-02140,PROV-0338,"4096,49",Finanzas,13/5/2025,SKU-1919
FAC-02144,PROV-0022,"12311,29",Finanzas,16/10/2025,SKU-5822
FAC-02146,PROV-0646,"13124,55",Finanzas,17/10/2025,SKU-6070
FAC-02171,PROV-0629,"963,18",Finanzas,6/6/2025,SKU-7109
FAC-02175,PROV-0102,"11708,47",Finanzas,23/12/2025,SKU-2623
FAC-02177,PROV-0935,"12212,75",Finanzas,7/10/2025,SKU-2650
FAC-02188,PROV-0759,"5239,27",Finanzas,6/3/2025,SKU-2050
FAC-02193,PROV-0229,"1725,92",Finanzas,30/9/2025,SKU-7047
FAC-02194,PROV-0183,"9536,79",Finanzas,18/5/2025,SKU-8453
FAC-02205,PROV-0444,"6887,37",Finanzas,2/1/2025,SKU-2297
FAC-02209,PROV-0373,"8574,65",Finanzas,17/5/2025,SKU-6111
FAC-02210,PROV-0914,"4890,1",Finanzas,23/7/2025,SKU-4266
FAC-02223,PROV-0798,"13474,45",Finanzas,15/8/2025,SKU-3705
FAC-02225,PROV-0759,715,Finanzas,27/1/2025,SKU-8533
FAC-02228,PROV-0888,"11934,12",Finanzas,11/8/2025,SKU-5340
FAC-02231,PROV-0845,"6382,15",Finanzas,13/1/2025,SKU-2466
FAC-02241,PROV-0886,"9453,84",Finanzas,31/5/2025,SKU-3414
FAC-02264,PROV-0577,"5475,14",Finanzas,22/6/2025,SKU-6380
FAC-02266,PROV-0982,"995,08",Finanzas,23/11/2025,SKU-3495
FAC-02268,PROV-0476,"5865,27",Finanzas,23/8/2025,SKU-1179
FAC-02269,PROV-1000,"7638,84",Finanzas,16/5/2025,SKU-9690
FAC-02272,PROV-0582,"2679,51",Finanzas,18/8/2025,SKU-5783
FAC-02275,PROV-0757,"8149,44",Finanzas,6/7/2025,SKU-4181
FAC-02279,PROV-0015,"10595,64",Finanzas,30/9/2025,SKU-8781
FAC-02280,PROV-0851,"582,35",Finanzas,17/8/2025,SKU-7603
FAC-02286,PROV-0852,"2608,87",Finanzas,1/4/2025,SKU-5337
FAC-02289,PROV-0839,"6198,58",Finanzas,6/4/2025,SKU-8883
FAC-02300,PROV-0869,"11888,05",Finanzas,16/7/2025,SKU-3649
FAC-02310,PROV-0448,"8569,12",Finanzas,15/11/2025,SKU-1285
FAC-02316,PROV-0680,"3988,21",Finanzas,16/11/2025,SKU-3854
FAC-02324,PROV-0442,"3832,71",Finanzas,18/5/2025,SKU-6942
FAC-02328,PROV-0200,"11404,56",Finanzas,2/11/2025,SKU-1120
FAC-02339,PROV-0990,"9424,34",Finanzas,9/5/2025,SKU-1526
FAC-02349,PROV-0184,"7771,78",Finanzas,21/9/2025,SKU-3141
FAC-02359,PROV-0090,"14197,69",Finanzas,6/4/2025,SKU-7466
FAC-02386,PROV-0499,"2084,9",Finanzas,1/6/2025,SKU-5776
FAC-02401,PROV-0899,"316,79",Finanzas,22/1/2025,SKU-9401
FAC-02406,PROV-0863,"10463,01",Finanzas,1/2/2025,SKU-8499
FAC-02414,PROV-0026,"9942,97",Finanzas,21/1/2025,SKU-4996
FAC-02423,PROV-0090,"4536,34",Finanzas,2/6/2025,SKU-3517
FAC-02427,PROV-0340,"9843,33",Finanzas,24/1/2025,SKU-8156
FAC-02441,PROV-0316,"1971,81",Finanzas,5/11/2025,SKU-1769
FAC-02449,PROV-0161,"14387,55",Finanzas,8/8/2025,SKU-4666
FAC-02460,PROV-0519,"3737,22",Finanzas,16/10/2025,SKU-4921
FAC-02463,PROV-0078,"1934,76",Finanzas,20/6/2025,SKU-7690
FAC-02465,PROV-0391,"10306,72",Finanzas,18/7/2025,SKU-4486
FAC-02478,PROV-0896,"8690,02",Finanzas,31/10/2025,SKU-7002
FAC-02483,PROV-0690,"11395,34",Finanzas,26/9/2025,SKU-5829
FAC-02484,PROV-0036,"14487,12",Finanzas,6/11/2025,SKU-2556
FAC-02488,PROV-0830,"7705,96",Finanzas,18/12/2025,SKU-8047
FAC-02505,PROV-0028,"7770,77",Finanzas,2/12/2025,SKU-8673
FAC-02509,PROV-0622,"3503,44",Finanzas,5/10/2025,SKU-4785
FAC-02510,PROV-0279,"5912,23",Finanzas,18/5/2025,SKU-4991
FAC-02519,PROV-0247,"7022,82",Finanzas,15/5/2025,SKU-2717
FAC-02521,PROV-0204,"9695,72",Finanzas,18/8/2025,SKU-5818
FAC-02525,PROV-0061,"4499,04",Finanzas,15/6/2025,SKU-3690
FAC-02527,PROV-0731,"4475,2",Finanzas,15/5/2025,SKU-3678
FAC-02528,PROV-0326,"5692,72",Finanzas,23/8/2025,SKU-9479
FAC-02530,PROV-0699,"9433,32",Finanzas,9/10/2025,SKU-3945
FAC-02539,PROV-0604,"4602,37",Finanzas,6/2/2025,SKU-4790
FAC-02543,PROV-0589,"2807,6",Finanzas,24/2/2025,SKU-5529
FAC-02552,PROV-0654,"6872,33",Finanzas,30/9/2025,SKU-9537
FAC-02556,PROV-0703,"315,25",Finanzas,31/1/2025,SKU-4071
FAC-02558,PROV-0875,"13546,67",Finanzas,14/6/2025,SKU-6186
FAC-02563,PROV-0935,"7890,44",Finanzas,28/12/2025,SKU-6511
FAC-02573,PROV-0445,"1333,17",Finanzas,6/3/2025,SKU-4843
FAC-02575,PROV-0939,"6385,69",Finanzas,11/11/2025,SKU-6927
FAC-02579,PROV-0683,"13883,4",Finanzas,26/5/2025,SKU-9371
FAC-02580,PROV-0304,"13740,46",Finanzas,17/7/2025,SKU-2629
FAC-02581,PROV-0307,"3563,56",Finanzas,15/8/2025,SKU-5653
FAC-02584,PROV-0015,"5354,25",Finanzas,23/11/2025,SKU-5768
FAC-02608,PROV-0378,"5849,33",Finanzas,21/9/2025,SKU-6471
FAC-02611,PROV-0235,"5817,34",Finanzas,13/4/2025,SKU-9203
FAC-02615,PROV-0804,"4117,08",Finanzas,24/1/2025,SKU-2325
FAC-02617,PROV-0481,"12032,96",Finanzas,12/4/2025,SKU-4163
FAC-02622,PROV-0254,"13686,08",Finanzas,8/12/2025,SKU-9565
FAC-02627,PROV-0115,"9110,04",Finanzas,29/10/2025,SKU-5190
FAC-02638,PROV-0522,"4720,97",Finanzas,27/5/2025,SKU-2022
FAC-02642,PROV-0681,"1127,76",Finanzas,16/1/2025,SKU-8169
FAC-02645,PROV-0319,"12540,77",Finanzas,3/6/2025,SKU-6232
FAC-02654,PROV-0810,"8735,94",Finanzas,17/9/2025,SKU-4667
FAC-02655,PROV-0551,"13353,15",Finanzas,8/8/2025,SKU-2621
FAC-02665,PROV-0301,"2889,9",Finanzas,23/6/2025,SKU-9684
FAC-02667,PROV-0580,"3264,73",Finanzas,12/9/2025,SKU-7259
FAC-02672,PROV-0379,"5757,34",Finanzas,8/12/2025,SKU-9926
FAC-02675,PROV-0907,"1174,9",Finanzas,12/4/2025,SKU-4513
FAC-02680,PROV-0077,"3255,66",Finanzas,20/2/2025,SKU-8342
FAC-02681,PROV-0950,"6205,46",Finanzas,29/5/2025,SKU-5234
FAC-02684,PROV-0427,"14566,29",Finanzas,8/4/2025,SKU-6994
FAC-02694,PROV-0420,"10382,48",Finanzas,6/10/2025,SKU-3963
FAC-02697,PROV-0007,"1813,46",Finanzas,7/2/2025,SKU-6582
FAC-02702,PROV-0802,"14356,2",Finanzas,12/4/2025,SKU-2177
FAC-02706,PROV-0973,"9845,22",Finanzas,29/6/2025,SKU-3889
FAC-02709,PROV-0959,261,Finanzas,1/1/2025,SKU-1584
FAC-02711,PROV-0646,"12260,65",Finanzas,23/3/2025,SKU-9324
FAC-02715,PROV-0522,"4061,51",Finanzas,16/3/2025,SKU-2402
FAC-02718,PROV-0094,"7211,91",Finanzas,18/10/2025,SKU-5935
FAC-02736,PROV-0199,"3770,57",Finanzas,27/5/2025,SKU-2592
FAC-02739,PROV-0157,"12123,57",Finanzas,12/1/2025,SKU-3834
FAC-02762,PROV-0658,"14463,34",Finanzas,30/5/2025,SKU-8311
FAC-02769,PROV-0046,"10058,19",Finanzas,27/7/2025,SKU-6001
FAC-02770,PROV-0754,"5877,45",Finanzas,21/11/2025,SKU-7143
FAC-02779,PROV-0827,"13378,02",Finanzas,20/11/2025,SKU-5540
FAC-02780,PROV-0029,"2511,57",Finanzas,3/12/2025,SKU-9676
FAC-02782,PROV-0521,"12584,93",Finanzas,23/5/2025,SKU-5469
FAC-02789,PROV-0403,"12436,05",Finanzas,5/11/2025,SKU-1487
FAC-02804,PROV-0892,"5038,78",Finanzas,31/3/2025,SKU-4521
FAC-02815,PROV-0374,"6837,64",Finanzas,25/11/2025,SKU-9777
FAC-02820,PROV-0137,"14900,95",Finanzas,11/8/2025,SKU-5049
FAC-02822,PROV-0750,"5680,59",Finanzas,27/4/2025,SKU-8221
FAC-02829,PROV-0486,"11608,69",Finanzas,25/11/2025,SKU-6926
FAC-02830,PROV-0676,"6716,78",Finanzas,1/7/2025,SKU-9251
FAC-02835,PROV-0883,"9742,45",Finanzas,17/12/2025,SKU-6880
FAC-02841,PROV-0698,"4966,86",Finanzas,28/3/2025,SKU-7046
FAC-02843,PROV-0698,"10449,58",Finanzas,19/11/2025,SKU-9858
FAC-02844,PROV-0029,"4644,01",Finanzas,1/10/2025,SKU-8118
FAC-02860,PROV-0381,"8827,02",Finanzas,4/5/2025,SKU-1053
FAC-02876,PROV-0067,"13015,34",Finanzas,2/6/2025,SKU-5822
FAC-02878,PROV-0536,"3498,07",Finanzas,15/4/2025,SKU-8194
FAC-02887,PROV-0513,"652,16",Finanzas,16/9/2025,SKU-1824
FAC-02905,PROV-0972,"9419,22",Finanzas,11/10/2025,SKU-4853
FAC-02928,PROV-0375,"9072,56",Finanzas,3/12/2025,SKU-5418
FAC-02929,PROV-0611,"7692,99",Finanzas,20/7/2025,SKU-2148
FAC-02935,PROV-0068,"944,74",Finanzas,27/9/2025,SKU-7439
FAC-02937,PROV-0216,"10621,02",Finanzas,8/10/2025,SKU-6529
FAC-02940,PROV-0171,"10385,84",Finanzas,29/4/2025,SKU-2589
FAC-02950,PROV-0418,"332,65",Finanzas,28/4/2025,SKU-2425
FAC-02962,PROV-0272,"14385,54",Finanzas,7/6/2025,SKU-3614
FAC-02966,PROV-0323,"11722,89",Finanzas,3/3/2025,SKU-3299
FAC-02971,PROV-0653,"14909,52",Finanzas,22/4/2025,SKU-4907
FAC-02980,PROV-0912,"2212,28",Finanzas,22/8/2025,SKU-2006
FAC-02999,PROV-0403,"8402,21",Finanzas,6/7/2025,SKU-5224
FAC-03007,PROV-0222,"632,68",Finanzas,11/12/2025,SKU-6323
FAC-03008,PROV-0263,"1149,88",Finanzas,12/2/2025,SKU-3408
FAC-03010,PROV-0483,"8411,33",Finanzas,13/12/2025,SKU-9589
FAC-03011,PROV-0062,"4664,25",Finanzas,13/1/2025,SKU-7888
FAC-03014,PROV-0829,"4567,53",Finanzas,25/5/2025,SKU-7422
FAC-03018,PROV-0164,"13086,89",Finanzas,1/3/2025,SKU-2192
FAC-03023,PROV-0116,"6835,34",Finanzas,18/12/2025,SKU-3378
FAC-03060,PROV-0062,"8259,02",Finanzas,14/6/2025,SKU-9889
FAC-03061,PROV-0423,"8144,5",Finanzas,20/3/2025,SKU-1281
FAC-03072,PROV-0474,"9164,01",Finanzas,17/11/2025,SKU-1587
FAC-03077,PROV-0750,"3477,36",Finanzas,1/10/2025,SKU-1401
FAC-03080,PROV-0956,"3071,23",Finanzas,20/1/2025,SKU-6961
FAC-03082,PROV-0989,"4799,31",Finanzas,8/5/2025,SKU-2443
FAC-03092,PROV-0352,"1014,65",Finanzas,20/1/2025,SKU-4276
FAC-03100,PROV-0442,"14535,44",Finanzas,19/1/2025,SKU-4930
FAC-03106,PROV-0964,"1349,51",Finanzas,19/10/2025,SKU-7327
FAC-03113,PROV-0422,"5996,46",Finanzas,13/3/2025,SKU-7869
FAC-03119,PROV-0677,"1881,9",Finanzas,10/7/2025,SKU-9434
FAC-03126,PROV-0220,"13262,61",Finanzas,28/3/2025,SKU-1610
FAC-03127,PROV-0677,"3074,43",Finanzas,10/7/2025,SKU-3141
FAC-03131,PROV-0323,"9889,23",Finanzas,5/3/2025,SKU-2406
FAC-03136,PROV-0210,"4165,91",Finanzas,16/12/2025,SKU-2156
FAC-03137,PROV-0770,"5836,01",Finanzas,19/5/2025,SKU-3138
FAC-03141,PROV-0204,"1950,21",Finanzas,12/2/2025,SKU-9276
FAC-03143,PROV-0051,"2625,31",Finanzas,24/4/2025,SKU-6848
FAC-03146,PROV-0323,"3489,03",Finanzas,24/11/2025,SKU-6855
FAC-03152,PROV-0353,"7875,58",Finanzas,8/4/2025,SKU-2960
FAC-03153,PROV-0831,"13777,34",Finanzas,2/5/2025,SKU-4222
FAC-03161,PROV-0831,"1592,66",Finanzas,3/5/2025,SKU-4021
FAC-03162,PROV-0891,"12801,52",Finanzas,13/2/2025,SKU-7973
FAC-03165,PROV-0797,"2883,05",Finanzas,23/5/2025,SKU-4510
FAC-03166,PROV-0329,"9204,9",Finanzas,30/5/2025,SKU-3830
FAC-03168,PROV-0796,"6715,19",Finanzas,18/11/2025,SKU-5469
FAC-03170,PROV-0919,"1644,52",Finanzas,8/12/2025,SKU-2730
FAC-03181,PROV-0641,"13740,84",Finanzas,16/5/2025,SKU-3885
FAC-03183,PROV-0836,"2822,15",Finanzas,5/9/2025,SKU-9374
FAC-03186,PROV-0804,"14413,4",Finanzas,19/8/2025,SKU-3326
FAC-03202,PROV-0440,"742,06",Finanzas,1/6/2025,SKU-8127
FAC-03203,PROV-0315,"12251,39",Finanzas,15/12/2025,SKU-9278
FAC-03206,PROV-0014,"225,02",Finanzas,22/11/2025,SKU-5810
FAC-03212,PROV-0207,"4981,96",Finanzas,13/6/2025,SKU-9515
FAC-03218,PROV-0708,"924,37",Finanzas,25/10/2025,SKU-5393
FAC-03234,PROV-0074,"7467,63",Finanzas,30/3/2025,SKU-8495
FAC-03240,PROV-0259,"14505,95",Finanzas,7/3/2025,SKU-6357
FAC-03241,PROV-0288,"11071,55",Finanzas,10/12/2025,SKU-6646
FAC-03242,PROV-0715,"3055,46",Finanzas,21/2/2025,SKU-5167
FAC-03243,PROV-0624,"3658,5",Finanzas,5/5/2025,SKU-7066
FAC-03245,PROV-0863,"13278,99",Finanzas,1/4/2025,SKU-2316
FAC-03255,PROV-0049,"12949,87",Finanzas,24/2/2025,SKU-3251
FAC-03259,PROV-0590,"11369,81",Finanzas,26/1/2025,SKU-8811
FAC-03265,PROV-0510,"11305,61",Finanzas,30/4/2025,SKU-6942
FAC-03282,PROV-0103,"3473,21",Finanzas,7/7/2025,SKU-1599
FAC-03283,PROV-0578,"11087,62",Finanzas,22/5/2025,SKU-9122
FAC-03295,PROV-0058,"12880,13",Finanzas,14/10/2025,SKU-4942
FAC-03307,PROV-0640,"12372,82",Finanzas,15/4/2025,SKU-3784
FAC-03315,PROV-0311,1170,Finanzas,17/6/2025,SKU-9335
FAC-03322,PROV-0265,"10278,05",Finanzas,11/6/2025,SKU-3699
FAC-03328,PROV-0770,13397,Finanzas,28/7/2025,SKU-2889
FAC-03336,PROV-0871,"7675,43",Finanzas,11/8/2025,SKU-9222
FAC-03338,PROV-0171,"12994,57",Finanzas,26/2/2025,SKU-4830
FAC-03346,PROV-0969,"13650,95",Finanzas,14/2/2025,SKU-2234
FAC-03353,PROV-0780,"4669,7",Finanzas,21/2/2025,SKU-4755
FAC-03354,PROV-0562,"8980,3",Finanzas,3/2/2025,SKU-1799
FAC-03355,PROV-0412,"11987,97",Finanzas,4/11/2025,SKU-1042
FAC-03365,PROV-0962,"14277,57",Finanzas,29/8/2025,SKU-5271
FAC-03368,PROV-0371,"5008,81",Finanzas,10/10/2025,SKU-5040
FAC-03371,PROV-0313,"2420,68",Finanzas,21/11/2025,SKU-8566
FAC-03375,PROV-0351,"8920,28",Finanzas,30/4/2025,SKU-5102
FAC-03380,PROV-0147,"860,41",Finanzas,15/3/2025,SKU-9179
FAC-03385,PROV-0164,"4236,51",Finanzas,14/10/2025,SKU-2504
FAC-03386,PROV-0001,"6141,83",Finanzas,10/11/2025,SKU-1367
FAC-03392,PROV-0283,"14491,75",Finanzas,26/6/2025,SKU-3406
FAC-03410,PROV-0385,"6125,82",Finanzas,5/2/2025,SKU-6606
FAC-03419,PROV-0056,"9295,44",Finanzas,17/1/2025,SKU-6441
FAC-03424,PROV-0111,"4286,47",Finanzas,12/4/2025,SKU-3585
FAC-03426,PROV-0007,"9031,62",Finanzas,3/10/2025,SKU-7415
FAC-03428,PROV-0185,"13959,64",Finanzas,14/4/2025,SKU-9569
FAC-03434,PROV-0345,"4415,77",Finanzas,29/5/2025,SKU-2979
FAC-03447,PROV-0230,"6166,37",Finanzas,2/1/2025,SKU-6316
FAC-03449,PROV-0851,"13830,28",Finanzas,25/10/2025,SKU-8435
FAC-03453,PROV-0543,"12762,29",Finanzas,12/1/2025,SKU-7154
FAC-03456,PROV-0996,"206,9",Finanzas,12/6/2025,SKU-5944
FAC-03462,PROV-0198,"1725,67",Finanzas,8/3/2025,SKU-9849
FAC-03472,PROV-0811,"310,16",Finanzas,28/3/2025,SKU-6240
FAC-03477,PROV-0995,"915,13",Finanzas,20/7/2025,SKU-8837
FAC-03485,PROV-0566,"1603,19",Finanzas,28/2/2025,SKU-8337
FAC-03486,PROV-0135,"3251,64",Finanzas,23/6/2025,SKU-4733
FAC-03493,PROV-0811,"1847,29",Finanzas,28/5/2025,SKU-8669
FAC-03501,PROV-0958,"2997,91",Finanzas,28/8/2025,SKU-1087
FAC-03507,PROV-0263,"4565,08",Finanzas,18/5/2025,SKU-9462
FAC-03527,PROV-0401,"13969,9",Finanzas,20/10/2025,SKU-6519
FAC-03529,PROV-0209,"3303,26",Finanzas,19/5/2025,SKU-7814
FAC-03530,PROV-0325,"12962,18",Finanzas,4/4/2025,SKU-1275
FAC-03532,PROV-0229,"12843,58",Finanzas,28/5/2025,SKU-1798
FAC-03541,PROV-0075,"9309,84",Finanzas,30/6/2025,SKU-8292
FAC-03553,PROV-0186,"14581,65",Finanzas,11/7/2025,SKU-2581
FAC-03565,PROV-0308,"10371,52",Finanzas,19/7/2025,SKU-2249
FAC-03570,PROV-0069,"1589,56",Finanzas,12/11/2025,SKU-7384
FAC-03573,PROV-0553,"8727,72",Finanzas,17/8/2025,SKU-8034
FAC-03578,PROV-0697,"11574,48",Finanzas,22/9/2025,SKU-8665
FAC-03585,PROV-0552,"9073,75",Finanzas,8/8/2025,SKU-5828
FAC-03589,PROV-0996,"13977,37",Finanzas,8/7/2025,SKU-6509
FAC-03591,PROV-0631,"12949,89",Finanzas,13/6/2025,SKU-1456
FAC-03593,PROV-0656,"10329,54",Finanzas,25/5/2025,SKU-4410
FAC-03597,PROV-0729,"5719,25",Finanzas,22/4/2025,SKU-7734
FAC-03599,PROV-0134,"11849,47",Finanzas,20/2/2025,SKU-2659
FAC-03604,PROV-0613,"8788,82",Finanzas,17/5/2025,SKU-6995
FAC-03608,PROV-0307,"5078,6",Finanzas,15/10/2025,SKU-8879
FAC-03611,PROV-0043,"4232,41",Finanzas,15/2/2025,SKU-6725
FAC-03618,PROV-0058,"6996,78",Finanzas,20/7/2025,SKU-1029
FAC-03634,PROV-0021,"7557,43",Finanzas,21/9/2025,SKU-7160
FAC-03652,PROV-0197,"4238,88",Finanzas,1/5/2025,SKU-1489
FAC-03656,PROV-0233,"6601,28",Finanzas,25/6/2025,SKU-6713
FAC-03658,PROV-0084,"8371,52",Finanzas,6/8/2025,SKU-5106
FAC-03670,PROV-0020,"10040,27",Finanzas,17/1/2025,SKU-8089
FAC-03673,PROV-0589,"7404,17",Finanzas,31/12/2025,SKU-8230
FAC-03677,PROV-0068,"2845,62",Finanzas,11/11/2025,SKU-1854
FAC-03688,PROV-0234,"11821,92",Finanzas,20/11/2025,SKU-3620
FAC-03692,PROV-0138,"1200,03",Finanzas,19/10/2025,SKU-3093
FAC-03700,PROV-0882,"10836,03",Finanzas,8/7/2025,SKU-8084
FAC-03702,PROV-0034,"5981,14",Finanzas,7/6/2025,SKU-8800
FAC-03715,PROV-0439,"14505,79",Finanzas,25/10/2025,SKU-2723
FAC-03716,PROV-0841,"5723,01",Finanzas,17/2/2025,SKU-3675
FAC-03726,PROV-0612,"2523,44",Finanzas,25/5/2025,SKU-2332
FAC-03727,PROV-0384,"7586,92",Finanzas,27/6/2025,SKU-1229
FAC-03730,PROV-0928,"10308,34",Finanzas,7/11/2025,SKU-2356
FAC-03734,PROV-0963,"1248,03",Finanzas,11/9/2025,SKU-4569
FAC-03744,PROV-0590,"2381,45",Finanzas,10/10/2025,SKU-1742
FAC-03754,PROV-0140,"1182,38",Finanzas,27/12/2025,SKU-7383
FAC-03762,PROV-0318,"10443,65",Finanzas,29/10/2025,SKU-5329
FAC-03767,PROV-0603,"12784,55",Finanzas,15/3/2025,SKU-5930
FAC-03768,PROV-0604,"11286,57",Finanzas,15/12/2025,SKU-9237
FAC-03806,PROV-0682,"8109,75",Finanzas,10/9/2025,SKU-6105
FAC-03807,PROV-0911,"6596,02",Finanzas,10/4/2025,SKU-9763
FAC-03818,PROV-0591,"13756,51",Finanzas,15/1/2025,SKU-5089
FAC-03820,PROV-0560,"5462,48",Finanzas,22/12/2025,SKU-2129
FAC-03829,PROV-0549,"8979,92",Finanzas,15/11/2025,SKU-2227
FAC-03839,PROV-0698,"3022,24",Finanzas,3/1/2025,SKU-6701
FAC-03842,PROV-0176,"1002,96",Finanzas,11/1/2025,SKU-9477
FAC-03865,PROV-0891,"14128,78",Finanzas,17/8/2025,SKU-6367
FAC-03872,PROV-0984,"2914,74",Finanzas,5/7/2025,SKU-6105
FAC-03874,PROV-0216,"5483,25",Finanzas,17/11/2025,SKU-9165
FAC-03884,PROV-0252,"3795,13",Finanzas,1/3/2025,SKU-7121
FAC-03890,PROV-0687,"10608,27",Finanzas,14/8/2025,SKU-1333
FAC-03893,PROV-0871,"11999,67",Finanzas,5/5/2025,SKU-2960
FAC-03896,PROV-0845,"7515,87",Finanzas,16/4/2025,SKU-7540
FAC-03897,PROV-0131,"303,99",Finanzas,1/4/2025,SKU-1056
FAC-03901,PROV-0871,"5320,01",Finanzas,28/5/2025,SKU-6635
FAC-03902,PROV-0379,"8753,18",Finanzas,22/3/2025,SKU-4656
FAC-03915,PROV-0631,"3241,84",Finanzas,19/12/2025,SKU-3003
FAC-03920,PROV-0190,"865,25",Finanzas,31/10/2025,SKU-2173
FAC-03921,PROV-0041,"11730,73",Finanzas,5/7/2025,SKU-8860
FAC-03928,PROV-0169,"11663,68",Finanzas,2/12/2025,SKU-2078
FAC-03940,PROV-0476,"13490,74",Finanzas,26/6/2025,SKU-8405
FAC-03941,PROV-0389,"13875,8",Finanzas,27/7/2025,SKU-4915
FAC-03948,PROV-0787,"13405,59",Finanzas,24/6/2025,SKU-7659
FAC-03949,PROV-0731,"9146,43",Finanzas,12/6/2025,SKU-3783
FAC-03956,PROV-0960,"4747,11",Finanzas,26/4/2025,SKU-8097
FAC-03961,PROV-0635,"14719,92",Finanzas,25/10/2025,SKU-9752
FAC-03970,PROV-0393,"12704,35",Finanzas,8/8/2025,SKU-1859
FAC-03975,PROV-0105,"5884,36",Finanzas,27/12/2025,SKU-2735
FAC-03979,PROV-0401,"645,38",Finanzas,31/1/2025,SKU-2019
FAC-03985,PROV-0967,"5894,73",Finanzas,4/6/2025,SKU-8321
FAC-03987,PROV-0318,"13848,18",Finanzas,16/2/2025,SKU-2073
FAC-03996,PROV-0617,"2025,54",Finanzas,27/10/2025,SKU-7527
FAC-04004,PROV-0405,"7090,29",Finanzas,14/4/2025,SKU-4801
FAC-04008,PROV-0641,"2448,28",Finanzas,23/1/2025,SKU-4769
FAC-04014,PROV-0031,"6857,79",Finanzas,22/12/2025,SKU-8592
FAC-04016,PROV-0596,"3179,87",Finanzas,10/2/2025,SKU-5575
FAC-04017,PROV-0638,"1111,64",Finanzas,15/10/2025,SKU-9650
FAC-04021,PROV-0443,"6004,37",Finanzas,1/2/2025,SKU-4268
FAC-04022,PROV-0076,"10650,2",Finanzas,22/9/2025,SKU-2273
FAC-04027,PROV-0844,"6900,53",Finanzas,21/11/2025,SKU-5536
FAC-04028,PROV-0168,"4661,19",Finanzas,21/5/2025,SKU-5519
FAC-04037,PROV-0444,"13915,62",Finanzas,18/11/2025,SKU-2584
FAC-04043,PROV-0070,"8660,35",Finanzas,31/7/2025,SKU-8959
FAC-04044,PROV-0639,"2009,74",Finanzas,9/4/2025,SKU-7603
FAC-04046,PROV-0356,"14282,69",Finanzas,25/10/2025,SKU-7517
FAC-04047,PROV-0346,"7477,06",Finanzas,8/3/2025,SKU-6362
FAC-04050,PROV-0711,"8369,04",Finanzas,19/9/2025,SKU-4174
FAC-04055,PROV-0813,"4742,68",Finanzas,29/3/2025,SKU-7576
FAC-04056,PROV-0758,"11093,86",Finanzas,30/6/2025,SKU-4333
FAC-04065,PROV-0129,"14805,32",Finanzas,12/1/2025,SKU-6444
FAC-04069,PROV-0230,"3793,35",Finanzas,13/7/2025,SKU-1147
FAC-04077,PROV-0079,"3846,82",Finanzas,27/4/2025,SKU-7336
FAC-04083,PROV-0260,"9599,6",Finanzas,19/4/2025,SKU-1949
FAC-04084,PROV-0205,"12872,01",Finanzas,24/2/2025,SKU-8745
FAC-04087,PROV-0726,"14617,61",Finanzas,2/3/2025,SKU-7864
FAC-04088,PROV-0609,"9698,29",Finanzas,5/8/2025,SKU-7894
FAC-04091,PROV-0707,"13276,46",Finanzas,14/5/2025,SKU-5144
FAC-04094,PROV-0474,"8708,42",Finanzas,17/1/2025,SKU-1199
FAC-04098,PROV-0570,"9341,67",Finanzas,16/10/2025,SKU-9213
FAC-04100,PROV-0684,"4580,6",Finanzas,15/7/2025,SKU-5172
FAC-04102,PROV-0994,"10451,44",Finanzas,27/7/2025,SKU-1073
FAC-04103,PROV-0401,"2294,62",Finanzas,16/11/2025,SKU-6143
FAC-04105,PROV-0575,"14508,2",Finanzas,4/1/2025,SKU-9794
FAC-04109,PROV-0033,"9897,45",Finanzas,12/2/2025,SKU-2223
FAC-04114,PROV-0016,"6225,03",Finanzas,14/7/2025,SKU-7921
FAC-04117,PROV-0274,"11214,99",Finanzas,19/7/2025,SKU-6940
FAC-04123,PROV-0896,"14253,92",Finanzas,20/9/2025,SKU-3409
FAC-04127,PROV-0007,"8007,97",Finanzas,15/6/2025,SKU-1824
